"COMPANY_NAME","PRODUCT_NAME","CASE_REFERENCE","CASE_SEVERITY","TITLE","RESOLUTION_TIME_HOURS","SLA_STATUS"
"Fidelity Bank","KACHASI v2.x","FI/22/12/0070","HIGH","LOAN BOOKING ERROR AND REQUEST FOR ASSISTANCE",26.9495986110996,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/12/0069","HIGH","KACHASI ERROR ON REPAYMENT",125.527950555494,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/12/0068","HIGH","UNABLE TO CREATE CUSTOMER GROUP TO DRAW FROM LIMIT SET UP",25.5123591666925,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/12/12/0067","HIGH","DUPLICATE KACHASI LOAN REFERENCES FOR JAMARA OPERATIONS LTD",137.374591111089,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/08/12/0066","HIGH","MT752 WITHOUT CHARGE ENTRIES",25.7658544443548,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/01/12/0065","CRITICAL","Optimus application down",261.712685555569,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/25/11/0063","HIGH","ERROR ECOUNTERED ON PAYMENT PROCESSING FB25ILU00109 - JAMARA - $98,700",21.6521427778644,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/11/0062","HIGH","DUPLICATED INTEREST CHARGES ON FB25ILL00032 - FB25POST00071",1252.53715194447,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/11/0061","HIGH","UNABLE TO AUTHORIZE AMENDMENT ON FB25ILU00183 ON KACHSI",6.09241361101158,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/12/11/0060","HIGH","Unable to Approve FORM M MF20250111750 MF20250117451",2069.37972583319,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/07/11/0059","HIGH","Double Posting",2687.11450444447,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/06/11/0058","MEDIUM","Error submitting Loan Liquidation",2211.91625999997,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/03/11/0057","CRITICAL","Duplicated Swift Message for FB251020OTP0198",354.964628333459,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/10/0056","HIGH","Unable to Generate Receipt for Excise and Import Duty",163.120693055622,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/10/0055","MEDIUM","Optimus Email Notification Email",3127.5025886111,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/10/0054","HIGH","REJECTION ALERT STOPPED",2528.07337500004,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/16/10/0053","MEDIUM","BID REQUEST FAILED POSTINGS NOT SENT OUT",3.86870666668983,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/10/10/0052","HIGH","WRONG ACCOUNT QUOTED LC OPENED REPORT-FB25ILUW00041",75.4612202777644,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/09/10/0051","HIGH","Interest Distribution Report for Q3 2025",10.297176388849,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/05/10/0024","CRITICAL","FORM M NOT MIGRATED ON KACHASI ON BODOGWU",62.2667055554339,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/03/10/0050","HIGH","FORM M NOT MIGRATED ON KACHASI ON BODOGWU",165.166150277713,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/03/10/0049","HIGH","MAPPING OF STANDARD CHARTERED BANK EURO AND GBP LEDGER ACCOUNTS TO KACHASI",312.421643055626,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/09/0048","HIGH","Transaction status not Update on Optimus OPILC10092500003, OPILC28072500002",3789.32513222226,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/09/0047","HIGH","SHIPPING DOCUMENT REGISTER AND MOVEMENT",716.552575833339,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/09/0046","HIGH","DEBITED ACCOUNT AFTER REJECTION FB250919OTP0162",578.451986388769,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/09/0045","HIGH","KACHASI UNABLE TO RECEIVE MT761 SWIFT MESSAGES",2.72727833327372,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/18/09/0044","HIGH","DOM TRANSFERS REFLECTING AS BANK INDUCED TRANSACTIONS",3698.89757083333,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/09/0043","HIGH","AUTOMATED SWIFT MESSAGES ON PAYMENTS/REPLENISHMENTS MT799",167.034604166576,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/09/0042","HIGH","DUPLICATION OF INTEREST CHARGES. FB25ILU00019",150.335462499876,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/09/09/0041","HIGH","WRONG AMOUNT CHARGES  DERIVED FOR 0.2 CONCESSION MAINTAINED",71.010151110997,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/28/08/0040","HIGH","Premature EOM Interest run on kachasi",3889.52759638889,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/27/08/0039","HIGH","Missing columns on DOM TRANSFER report",140.316738055553,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/08/0015","MEDIUM","Singlewindow Bodogwu Integration",401.632871388865,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/08/0014","MEDIUM","NCS /NCS REST INTEGRATION",25.0215991666191,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/08/0038","CRITICAL","NCS /NCS REST INTEGRATION",128.886142500036,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/21/08/0037","CRITICAL","MODIFICATION OF SHIPPING DOCUMENT RECIEVED NOTIFICATION FOR NOT VALID FOR FOREX",2.8617236110149,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/14/08/0036","HIGH","SUCCESSFUL TRANSACTIONS NOT SHOWING ON KACHASI REPORT SHEETS- INWARD REMITTANCE",27.8736355556175,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/12/08/0034","CRITICAL","EMPTY REPORTS FOR BILLS OF COLLECTION REGISTER",47.5970497222734,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/08/0033","CRITICAL","Supplier Set Shipping Documents - Date Error",20.2464783332543,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/08/08/0032","CRITICAL","KACHASI ERROR",426.085439166636,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/06/08/0031","CRITICAL","PENDING COLLATION ITEM",143.256218055496,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/04/08/0030","CRITICAL","PENDING CBN DEBIT ON CUSTOMS TRANSACTIONS",4.63104638876393,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/31/07/0029","HIGH","Inflows above threshold going STP FB250723ITT0084 FB250723ITT0120  FB250725ITT0074",172.90312000009,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/07/0028","CRITICAL","FORM A NUMBER NOT SHOWING ON CHARGES NARRATION",318.753266944375,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/07/0027","HIGH","Unable to approve or reject inflow FB250718ITT0113",53.2593827776727,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/22/07/0026","HIGH","Unable to perform Interest distribution",54.8427983333822,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/07/0025","CRITICAL","ISSUES WITH STP TRANSACTIONS ON AUTHORIZERS QUEUE ON KACHASI",4900.78777555539,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/14/07/0008","HIGH","UNABLE TO VIEW BIDREQUEST IRO SYNERMED",1.07971416658256,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/14/07/0007","MEDIUM","REPORT FOR PAPSS OUTBOUND TRANSFER",216.239462777856,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/07/07/0024","HIGH","FORM M OPENED ON B'ODOGWU NOT ON KACHASI",507.491259166505,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/06/0022","CRITICAL","Frequent DB lock on kachasi",4102.21443722217,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/30/06/0021","HIGH","Papss outward transaction charges issues",198.908169999893,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/27/06/0020","CRITICAL","POST POST ERROR",3.70548916660482,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/27/06/0019","HIGH","Telex not attached to email notifications",151.092958333378,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/06/0018","CRITICAL","GUARANTEE NOT PASSING CONTINGENCY ENTRIES",3.94732555554947,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/26/06/0017","HIGH","Pending Duty Remittance",98.3690941666136,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/06/0016","CRITICAL","UNABLE TO ACCESS OUTWARD GUARANTEE MENU ON KACHASI",20.7239616667503,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/24/06/0015","CRITICAL","MT799 NOT GENERATING ON POST NEG LIQUIDATION",72.0868719445425,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/23/06/0014","HIGH","THIRD CURRENCY TRANSACTIONS DROPPING DIFFERENT AMOUNT ON LEDGER",2082.0902452778,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/06/0011","HIGH","Unable to approve PTA registration at the branch authorizer",5.0365630555898,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/06/0010","CRITICAL","ALERT FOR POST NEG LOAN MATURITY NOT GOING",1249.08101138903,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/06/0009","CRITICAL","ALERTS FOR MATURITY SBLC/GUARANTEE NOT GOING",1249.15384750004,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/06/0008","CRITICAL","ALERTS FOR DEFERRED PAYMENT NOT GOING",1249.19909638882,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/06/0007","CRITICAL","ALERTS FOR BILL OF LADING EXPIRY AND BILL OF EXCHANGE MATURITY NOT GOING",1249.2648511111,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/17/06/0006","CRITICAL","FORM M EXPIRY DATE",1249.28051555558,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/16/06/0005","HIGH","INABILITY TO VIEW USD DEBIT",2.89768888894469,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/06/0004","CRITICAL","ERROR PROCESSING FB REFERENCE FOR CUSTOMS DUTY  FB25061110835",3.7628416667576,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/11/06/0003","CRITICAL","POST POST ROLLOVER PASSING WRONG ENTRIES",153.870869722276,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/10/06/0002","HIGH","Unable to access FB25IBC00266",29.5379449999309,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/05/06/0003","MEDIUM","The bank received a visit from the CBN audit team last week regarding our TRMS integration, and a number of compliance-related issues were identified with the current setup.",6741.97364916676,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/05/06/0001","HIGH","Addition of port for customs",1.77067416667705,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250050","CRITICAL","INCLUSION OF FIELDS TO ECD REGISTER",453.277458333469,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250049","CRITICAL","INCOMPLETE REPORTS",3076.00890472223,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250048","HIGH","APPROVAL FOR $1,951,500 LC- DUFIL PRIMA FOODS LTD",216.285660000052,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250047","CRITICAL","PENDING CBN DEBIT ON CUSTOMS TRANSACTIONS",353.189453611267,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250046","CRITICAL","LC LIMIT SETUP ERROR",0.569599444395863,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250044","HIGH","inflows from stanchart not processed by kachasi STP",1275.9668272222,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250043","HIGH","REPORTS OF SHIPPING DOCUMENT REGISTER AND RELEASE",1041.84433500009,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250042","CRITICAL","Increase of form M value",97.1505316666444,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250041","HIGH","FB2504156924 this item is yet to be collated since 15th",4.98459583340446,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250040","HIGH","Lc ref is FB24ILL00023 - DANGOTE SUGAR REFINERY.",1.99279250000836,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250039","HIGH","INABILITY TO FUND FORM M",4.84613388899015,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250038","HIGH","ERROR WHILE CRETAING ALOAN ACCOINT ON KACHASI",16.9505086111603,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250037","HIGH","INABILITY TO REJECT AN INWARD REMITTANCE",26.4478894444183,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250036","HIGH","DOUBLE POST-NEG MONTHLY CHARGES - (FB24ILL00008)",7248.93552222219,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250035","HIGH","INABILITY TO PULL FORM M",1.39710666658357,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250034","HIGH","TRANSACTIONS PROCESSED ON KACHASI NOT GOING TO SWIFT",123.859254166775,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250033","HIGH","FORM M PROCESSING ON B'ODOGWU",20.8629277777509,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250032","HIGH","Duplicated credit limit for customer AYM SHAFA",2402.54998416669,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250031","HIGH","FX Collation Error",17.4126586110215,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250030","HIGH","MT 103 inflows not generating FB references",7.89541749993805,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250029","CRITICAL","DUPLICATED TRANSACTION ON SWIFT FB250312OTP0069",2120.08745944442,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250028","HIGH","DOM Transfer transmitted and still on workflow",8424.12522333342,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250027","HIGH","ISSUES WITH PASSING ENTRIES FOR LOAN LIQUIDATION ON KACHASI",24.0699813888059,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250026","HIGH","ISSUES WITH RECOVERY CHARGES ON KACHASI - Nepal Oil & gas",24.0677300000098,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250025","HIGH","ISSUE WITH INTEREST ON POST-NEG LOAN FB24POST00136",1.70128611114342,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250024","HIGH","Credit limit duplicated for a customer",241.684373055585,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250023","HIGH","FX FUNDING NOT REFLECTING ON CUSTOMER'S ACCOUNT CROWN FLOUR/",7.77512027771445,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250022","HIGH","Unable to Submit Inflows on Kachasi",49.0291577777825,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250021","HIGH","ISSUE WITH LOAN BOOKING ON KACHASI -  A.Y.M SHAFA - ODDO BHF",26.6474888887606,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250020","HIGH","POST POST TRANSACTION WITHOUT DAILY ACCRUALS AND MONTHLY Dbt",25.9196074999636,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250019","HIGH","ECD Submsion MF20240070557|HLCUTA12407BIHJ5|FB24ILU00151P-02",2.52536388882436,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250018","HIGH","ITEMS YET T BE COLLATED",25.5723755554645,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250017","HIGH","Rate issue on kachasi payload to finacle",5047.25806944439,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250016","HIGH","UNABLE TO VIEW FORM M AT POINT OF BID REQUEST",1.22349166654749,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250015","HIGH","Unable to bid for third currency transactions",1.73478611104656,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250014","HIGH","Pending duty Items not remitted",7.86149500007741,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250013","CRITICAL","UTILIZATION REPORT REVIEW",4203.01199694449,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250012","HIGH","KACHASI 3RD CURRENCY LOAN REPORTING AS USD",48.1072636111057,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250011","CRITICAL","Addition of FORM M column on DOM TRANSFER report",330.153046388878,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250010","CRITICAL","Multiple credits for inflow FB250129ITT0023",955.352653055568,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250008","HIGH","UNABLE TO SUBMIT AMMENDMENT-FB25ILLW000014-NEPAL ENERGIES LT",22.7931841666577,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250007","CRITICAL","WRONG NARRATION FOR LOAN LIQUIDATION",18.3995049999794,"Within SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250006","CRITICAL","WRONG STATUS REPORT ON INTEREST COLLECTION REPORT",312.814388055587,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250005","CRITICAL","INCOMPLETE REPORT FOR NXP OPENED AND REPATRIATION",2833.29910638893,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250004","CRITICAL","PARTIAL DISBURSEMENT ON FORM A NOT WORKING IN KACHASI",5888.25111055555,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250003","HIGH","DUPLICATED TRANSACTION ON SWIFT (FB250108OTP0156)",3649.01424611115,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250002","CRITICAL","DOUBLE CREDIT TO CUSTOMERS ACCOUNTS BY KACHASI",1485.32358833333,"Breached SLA"
"Fidelity Bank","KACHASI v2.x","FI/KA/LIV/250001","CRITICAL","AUTHORISED TIME FOR DOM TRAN FRM BRANCHES DO NOT SHOW& FRONT",1201.56731666654,"Breached SLA"
"Wema Bank","TENTACLES","WB/15/12/0058","HIGH","Email Notification",72.325262499915,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/10/12/0057","HIGH","Unable to submit Draft",27.595461666584,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/03/12/0056","MEDIUM","CASH BACK SETUP FOR ZENITH BANK",50.4513102777419,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/03/12/0055","MEDIUM","REQUEST FOR SUPPORT - NOFICATIONS NOT WORKING FOR MILESTONES SET",3049.55033611116,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/03/12/0054","MEDIUM","REQUEST FOR SUPPORT - FORM M NOT PUPULATING FOR LC",25.7030988889164,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/02/12/0053","HIGH","SCREATION OF ZENITH BANK EURO CLEANLINE UTILIZATION",22.9847469444503,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/28/11/0052","MEDIUM","SUPPORT REQUEST-LC ERROR",70.4091080555809,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/27/11/0051","MEDIUM","request for support- add account for new swift code",98.4908075000276,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/26/11/0050","HIGH","ALAT FOR BUSINESS TRANSACTIONS NOT FLOWING INTO KACHASI",120.720911111101,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/25/11/0049","HIGH","REQUEST FOR SUPPORT - UNABLE TO CHARGE O FORM M",5.11624555557501,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/24/11/0048","HIGH","Active mq failed to start up",47.6742777776672,"Within SLA"
"Wema Bank","TENTACLES","WB/20/11/0047","HIGH","REQUEST FOR SUPPORT - UNABLE TO PULL IN FORM Ms",123.479789166595,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/20/11/0046","MEDIUM","REQUEST FOR SUPPORT - CREATION OF ZENITH BANK UK USD CLEANLINE UTILIZATION",123.497359722212,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/14/11/0045","HIGH","creation of Account",268.754303055641,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/11/0044","MEDIUM","CUSTOMER ACCOUNT STATUS CLOSED",122.451445277897,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/11/0043","HIGH","REQUEST FOR SUP[PRT - LC PROCESSING CHALLNEGE",2.51918638881762,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/13/11/0042","MEDIUM","LC PROCESSING ISSUE",0.750938055629376,"Within SLA"
"Wema Bank","TENTACLES","WB/09/11/0041","MEDIUM","REQUEST FPR SUPPORT - PULL IN FORM Ms PRE- BODOGWU INTERGRATION",377.879531110986,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/31/10/0040","HIGH","UNABLE TO PULL / REJECT NCX",100.893436388928,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/31/10/0039","MEDIUM","UNABLE TO PROCESS FORM MS",101.796410555486,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/29/10/0038","HIGH","REQUEST FOR SUPPORT - LOBS FILE SHRINK",41.6801350000896,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/24/10/0037","MEDIUM","UNABLE TO REJECT NCX AND NXP",2.10945583332796,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/23/10/0036","MEDIUM","REQUEST FRO SUPPORT - CHARGES NOT TAKE ON FORM M",1.4573280554032,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/14/10/0035","MEDIUM","REQUEST FOR SUPPORT - POSTING FOR JP MORGAN",3000.29217361123,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/07/10/0034","HIGH","Report for Transactions flowing from Alat for business",497.807131388923,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/30/09/0022","HIGH","Trade Help Desk role on Kachasi",45.2098233332508,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/30/09/0033","HIGH","OTP Page is not coming up",0.400023055553902,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/15/09/0032","HIGH","Multiple debits on Swift outgoing and multipl debits for incoming swift",1601.87765222217,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/12/09/0031","MEDIUM","INABILITY TO REJECT NXP",2.90534361120081,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/08/09/0030","HIGH","SWIFT INFLOW NOT GENERATING ICP NUMBER 8224500246JO",70.993101944332,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/08/09/0029","MEDIUM","ERROR APPROVING NXP",4.61953638884006,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/28/08/0028","MEDIUM","BSUNESS SUPPORT REQUIRED- RELATED FORM M",2.10813583340496,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/27/08/0027","HIGH","Bills Of Collection",22.9319366666023,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/15/08/0026","HIGH","OCP TRANSACTIONS NOT REFLECTING ON KACHASI",143.600772222213,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/08/0025","HIGH","MX CONVERSION",2394.60982611106,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/08/0024","MEDIUM","CHANGE OF NARRATION FOR AMENDMENTS INVOLVING LC",26.7767538889311,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/01/08/0022","HIGH","Post Neg Counterparty Account",1.18956749991048,"Within SLA"
"Wema Bank","TENTACLES","WB/30/07/0021","HIGH","REQUEST FOR SUPPORT - NXPs NOT FETCHING",146.810607500025,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/29/07/0020","MEDIUM","REQUEST FOR SUPPORT - PROCESSING DEPLOYED 202COV",70.1698183332919,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/29/07/0019","HIGH","Currency not reflecting to initiate a swift message",4.86147250008071,"Within SLA"
"Wema Bank","TENTACLES","WB/18/07/0017","MEDIUM","UNABLE TO FETCH NXP ON KACHASI - XF2025156824 XF2025156830 XF2025156836",51.1370533332811,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/18/07/0015","HIGH","Unable to attach documents on Kachasi UAT",146.594524722314,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/17/07/0014","MEDIUM","REJECTED TRANSACTION STILL ON KACHASI",0.188244722143281,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/17/07/0013","MEDIUM","UNABLE TO FETCH NXP ON KACHASI - XF2025156733",0.32221777777886,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/14/07/0012","HIGH","NXP ref now reflecting on Kachasi(XG202500035143183)",165.365730277786,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/14/07/0011","MEDIUM","REQUEST FOR SUPPORT - POST NEG ISSUE",6.42879194451962,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/10/07/0010","MEDIUM","Unable to debit customer on Kachasi",28.2381719444529,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/07/07/0009","MEDIUM","REQUEST FOR SUPPORT - MODIFICATION OF COMMISSION AND VAT ENTERIES FROM BRANCH TRANSIT TO BRANCH INCOME",47.2575983331772,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/07/07/0008","MEDIUM","REQUEST FOR DEPLOYMENT",95.2417388887843,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/03/07/0007","MEDIUM","TEST WEB PLATFORM NOT UP",2.01978416671045,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/26/06/0006","MEDIUM","ERROR APPROVING SWIFT INFLOW",118.495431111194,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/19/06/0005","HIGH","TRANASCTIONS ON QUEUE NOT POPULATING POSTING ENTRIES",24.0530347221647,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/16/06/0004","HIGH","ONBOARDING OF NEW CORRESPONDENT BANK ON KACHASI",50.2970616667299,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/13/06/0003","MEDIUM","MISSING ITEMS ON WORKFLOW",1.30845416674856,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/10/06/0005","HIGH","LC CHARGE UPDATE",5.51421750005102,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/05/06/0002","MEDIUM","FIXED TO BE MADE ON NXP",4051.53068083338,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/05/06/0001","HIGH","INFLOW REPORTS NOT UPTO DATE",1.74563527770806,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250053","HIGH","Unable to submit LC Transaction (DRAFT01262)",1.35658611101098,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250052","HIGH","NXP APPROVED BUT SHOWING INACTIVE ON INSTRUMENT",45.2797563888598,"Within SLA"
